234;0;3284.00;10.15;1363.00;0.00;0.76
235;0;406.00;10.00;530.00;0.00;0.96
236;0;507.00;10.67;1207.00;0.00;1.20
237;0;778.00;10.40;1312.00;0.00;0.60
238;0;1782.00;11.65;1674.00;0.00;0.92
239;0;3278.00;10.97;901.00;0.00;0.88
240;0;915.00;10.22;1332.00;0.00;1.24
241;0;2843.00;11.40;1022.00;0.00;0.92
242;0;3388.00;10.82;1146.00;0.00;0.92
243;0;2106.00;10.95;1006.00;0.00;0.72
244;0;1668.00;13.22;2168.00;0.00;0.88
245;0;3530.00;19.40;618.00;0.00;1.16
246;0;4041.00;13.15;465.00;0.00;0.80
247;0;217.00;10.00;1102.00;0.00;0.56
248;0;2200.00;11.25;1673.00;0.00;0.76
249;0;904.00;10.32;924.00;0.00;0.96
250;0;227.00;10.00;817.00;0.00;0.72
251;0;3488.00;12.52;697.00;0.00;0.96
252;0;3093.00;11.05;919.00;0.00;0.96
253;0;3258.00;10.82;1291.00;0.00;0.84
254;0;1402.00;10.17;689.00;0.00;1.00
255;0;2202.00;12.77;289.00;0.00;0.72
256;0;708.00;10.50;1247.00;0.00;1.12
257;0;1970.00;12.05;1277.00;0.00;0.88
258;0;1374.00;10.10;725.00;0.00;1.24
259;0;662.00;10.15;969.00;0.00;0.92
260;0;2037.00;11.45;1799.00;0.00;1.12
261;0;3720.00;14.80;277.00;0.00;1.24
262;0;2816.00;10.10;1778.00;0.00;1.08
263;0;2980.00;10.77;1089.00;0.00;0.96
264;0;1721.00;11.07;832.00;0.00;1.08
265;0;1021.00;10.27;971.00;0.00;0.76
266;0;1560.00;10.40;742.00;0.00;0.88
267;0;3794.00;12.30;801.00;0.00;1.00
268;0;3319.00;10.80;403.00;0.00;1.00
269;0;2619.00;11.12;564.00;0.00;0.88
270;0;2299.00;10.35;863.00;0.00;1.08
271;0;896.00;10.85;1553.00;0.00;1.12
272;0;3173.00;10.75;396.00;0.00;0.96
273;0;2342.00;10.55;1651.00;0.00;1.00
274;0;1066.00;10.40;1561.00;0.00;0.96
275;0;2596.00;10.85;55.00;0.00;0.88
276;0;4174.00;11.50;496.00;0.00;1.12
277;0;3692.00;19.80;808.00;0.00;1.08
278;0;2290.00;11.17;1517.00;0.00;0.80
279;0;973.00;10.25;1110.00;0.00;1.04
280;0;2226.00;10.50;546.00;0.00;1.12
281;0;3417.00;14.90;552.00;0.00;1.12
282;0;736.00;10.30;927.00;0.00;1.20
283;0;1257.00;10.20;598.00;0.00;0.64
284;0;1391.00;10.60;1826.00;0.00;1.04
285;0;3132.00;10.27;1096.00;0.00;1.08
286;0;2080.00;10.95;1738.00;0.00;0.96
287;0;4099.00;12.02;433.00;0.00;1.00
288;0;607.00;10.72;575.00;0.00;1.16
289;0;2931.00;11.15;378.00;0.00;1.00
290;0;2086.00;10.62;957.00;0.00;1.20
291;0;1243.00;10.22;1515.00;0.00;1.36
292;0;2809.00;12.85;853.00;0.00;1.04
293;0;3164.00;10.72;492.00;0.00;1.04
294;0;1787.00;10.40;2131.00;0.00;1.16
295;0;355.00;10.05;1588.00;0.00;0.96
296;0;731.00;10.40;1408.00;0.00;0.84
297;0;2171.00;10.32;936.00;0.00;1.04
298;0;1933.00;11.35;1693.00;0.00;1.12
299;0;2264.00;11.50;195.00;0.00;0.48
300;0;1295.00;10.45;884.00;0.00;0.68
301;0;1603.00;10.02;490.00;0.00;0.68
302;0;2960.00;10.00;1797.00;0.00;1.16
303;0;1133.00;10.40;1384.00;0.00;1.20
304;0;2950.00;10.80;1201.00;0.00;1.04
305;0;3196.00;14.60;25.00;0.00;0.92
306;0;979.00;10.77;1694.00;0.00;1.08
307;0;220.00;10.00;1208.00;0.00;0.68
308;0;3581.00;13.62;227.00;0.00;1.08
309;0;1810.00;10.00;2250.00;0.00;0.56
310;0;1233.00;10.45;948.00;0.00;0.56
311;0;1360.00;11.90;1670.00;0.00;0.96
312;0;3225.00;11.07;1457.00;0.00;1.20
313;0;2955.00;10.20;1622.00;0.00;1.08
314;0;2326.00;10.70;1467.00;0.00;0.92
315;0;3227.00;10.00;1853.00;0.00;0.76
316;0;1003.00;10.37;551.00;0.00;0.52
317;0;1325.00;10.37;949.00;0.00;0.84
318;0;1681.00;10.15;474.00;0.00;0.68
319;0;1002.00;10.27;909.00;0.00;0.60
320;0;3674.00;19.25;567.00;0.00;0.96
321;0;330.00;10.00;977.00;0.00;0.88
322;0;2560.00;11.22;1224.00;0.00;1.12
323;0;3997.00;14.07;515.00;0.00;1.04
324;0;1928.00;11.20;33.00;0.00;0.80
325;0;1524.00;10.10;1947.00;0.00;1.04
326;0;3060.00;12.40;663.00;0.00;0.92
327;0;2513.00;11.37;763.00;0.00;0.92
328;0;3229.00;10.82;300.00;0.00;1.04
329;0;2033.00;12.12;228.00;0.00;0.84
330;0;1133.00;11.80;1840.00;0.00;1.20
331;0;377.00;10.00;1046.00;0.00;0.64
332;0;2686.00;12.02;648.00;0.00;1.16
333;0;2258.00;10.50;529.00;0.00;1.08
334;0;2581.00;10.77;95.00;0.00;0.68
335;0;1358.00;10.50;982.00;0.00;0.76
336;0;1486.00;11.32;1649.00;0.00;1.12
337;0;1592.00;10.80;602.00;0.00;0.84
338;0;1919.00;11.37;1601.00;0.00;0.60
339;0;1593.00;10.97;670.00;0.00;0.84
340;0;3557.00;15.87;442.00;0.00;1.08
341;0;2728.00;12.02;664.00;0.00;1.00
342;0;2266.00;10.90;1662.00;0.00;0.88
343;0;1479.00;10.32;1767.00;0.00;1.16
344;0;1030.00;10.35;631.00;0.00;0.72
345;0;433.00;10.32;1307.00;0.00;1.04
346;0;1701.00;10.00;2011.00;0.00;0.64
347;0;1030.00;10.35;730.00;0.00;0.44
348;0;821.00;10.40;466.00;0.00;1.00
349;0;1629.00;13.42;2210.00;0.00;0.92
350;0;1178.00;10.50;1364.00;0.00;1.08
351;0;3028.00;10.65;1189.00;0.00;1.00
352;0;1169.00;10.30;1448.00;0.00;0.96
353;0;1975.00;11.50;1879.00;0.00;0.72
354;0;3059.00;11.52;758.00;0.00;1.12
355;0;2691.00;10.00;1712.00;0.00;0.84
356;0;3771.00;10.57;715.00;0.00;1.04
357;0;769.00;10.32;780.00;0.00;0.92
358;0;1833.00;15.87;294.00;0.00;0.96
359;0;1224.00;10.00;337.00;0.00;1.04
360;0;1272.00;11.32;574.00;0.00;0.72
361;0;1093.00;14.10;2045.00;0.00;0.72
362;0;2829.00;11.35;41.00;0.00;0.88
363;0;1566.00;10.35;393.00;0.00;0.52
364;0;3737.00;11.40;119.00;0.00;0.88
365;0;319.00;10.00;1036.00;0.00;0.76
366;0;2867.00;12.47;932.00;0.00;1.04
367;0;2659.00;11.45;621.00;0.00;1.00
368;0;1251.00;10.47;1739.00;0.00;1.04
369;0;1722.00;10.67;2081.00;0.00;0.96
370;0;2660.00;10.77;1415.00;0.00;0.96
371;0;3775.00;13.12;273.00;0.00;1.12
372;0;1000.00;10.37;713.00;0.00;0.72
373;0;308.00;10.00;1529.00;0.00;1.16
374;0;4167.00;10.00;201.00;0.00;0.88
375;0;3337.00;10.82;317.00;0.00;0.88
376;0;3006.00;10.82;400.00;0.00;1.00
377;0;3301.00;10.40;1216.00;0.00;0.92
378;0;3229.00;10.32;1348.00;0.00;1.28
379;0;2858.00;10.80;569.00;0.00;1.20
380;0;2797.00;12.25;1331.00;0.00;1.08
381;0;1411.00;11.62;1672.00;0.00;1.00
382;0;1807.00;10.20;2155.00;0.00;0.96
383;0;1915.00;12.47;1311.00;0.00;1.16
384;0;3035.00;10.12;1681.00;0.00;1.04
385;0;3496.00;17.52;9.00;0.00;0.44
386;0;1238.00;14.25;1995.00;0.00;1.20
387;0;3171.00;10.85;1437.00;0.00;1.24
388;0;1322.00;13.70;2079.00;0.00;0.96
389;0;3119.00;10.00;1824.00;0.00;1.04
390;0;2028.00;11.10;1128.00;0.00;1.00
391;0;2300.00;14.12;1254.00;0.00;1.20
392;0;2974.00;12.65;11.00;0.00;0.48
393;0;465.00;10.62;1181.00;0.00;1.16
394;0;2427.00;10.10;1716.00;0.00;1.12
395;0;3540.00;14.22;22.00;0.00;1.00
396;0;1574.00;10.00;1966.00;0.00;0.92
397;0;1003.00;10.20;389.00;0.00;0.80
398;0;459.00;12.20;657.00;0.00;0.88
399;0;834.00;10.57;1605.00;0.00;0.92
400;0;3587.00;19.20;415.00;0.00;0.88
401;0;2136.00;11.10;1149.00;0.00;1.08
402;0;2272.00;11.80;253.00;0.00;0.76
403;0;2466.00;11.02;473.00;0.00;0.80
404;0;1488.00;10.35;797.00;0.00;0.84
405;0;1283.00;10.77;1688.00;0.00;1.32
406;0;1814.00;11.20;947.00;0.00;0.80
407;0;1740.00;11.20;921.00;0.00;1.08
408;0;2790.00;10.12;1870.00;0.00;0.88
409;0;2137.00;10.00;1930.00;0.00;0.76
410;0;2322.00;10.30;805.00;0.00;0.92
411;0;2217.00;10.30;997.00;0.00;1.16
412;0;161.00;10.00;958.00;0.00;0.84
413;0;579.00;10.17;945.00;0.00;1.12
414;0;819.00;10.37;902.00;0.00;0.12
415;0;2654.00;10.62;97.00;0.00;0.72
416;0;3311.00;12.55;1580.00;0.00;0.92
417;0;1834.00;11.07;1191.00;0.00;0.88
418;0;2384.00;10.90;578.00;0.00;1.08
419;0;901.00;10.42;664.00;0.00;0.72
420;0;1699.00;10.40;1818.00;0.00;0.88
421;0;774.00;10.15;361.00;0.00;0.88
422;0;428.00;12.52;611.00;0.00;0.88
423;0;303.00;10.35;1409.00;0.00;1.00
424;0;1230.00;10.97;1186.00;0.00;0.72
425;0;331.00;10.00;864.00;0.00;1.00
426;0;155.00;10.00;816.00;0.00;0.92
427;0;2122.00;10.20;1814.00;0.00;0.64
428;0;1133.00;14.10;2053.00;0.00;1.08
429;0;2580.00;11.70;1109.00;0.00;0.92
430;0;802.00;10.47;2043.00;0.00;0.56
431;0;2502.00;11.40;1357.00;0.00;0.80
432;0;1187.00;10.57;1285.00;0.00;1.00
433;0;636.00;10.30;394.00;0.00;1.04
434;0;2637.00;13.57;935.00;0.00;1.32
435;0;1067.00;10.35;629.00;0.00;0.68
436;0;928.00;10.32;1052.00;0.00;0.68
437;0;709.00;10.50;1035.00;0.00;1.04
438;0;907.00;10.30;1002.00;0.00;1.00
439;0;1558.00;10.55;1036.00;0.00;0.96
440;0;3209.00;10.57;1769.00;0.00;0.96
441;0;2656.00;12.35;442.00;0.00;0.76
442;0;598.00;10.67;1183.00;0.00;0.96
443;0;1004.00;10.37;848.00;0.00;0.92
444;0;3881.00;10.15;721.00;0.00;1.04
445;0;482.00;10.20;1654.00;0.00;0.92
446;0;182.00;9.72;903.00;0.00;0.68
447;0;2127.00;10.50;570.00;0.00;0.76
448;0;2900.00;11.25;1379.00;0.00;0.96
449;0;3232.00;10.85;1186.00;0.00;1.04
450;0;2572.00;11.40;950.00;0.00;1.28
451;0;2891.00;11.77;331.00;0.00;0.72
452;0;2969.00;10.77;469.00;0.00;0.96
453;0;816.00;10.20;377.00;0.00;0.92
454;0;3519.00;12.37;1025.00;0.00;1.08
455;0;1485.00;10.70;1087.00;0.00;0.72
456;0;1085.00;10.05;500.00;0.00;0.88
457;0;720.00;10.30;375.00;0.00;1.08
458;0;2886.00;10.00;1714.00;0.00;1.08
459;0;918.00;13.75;1899.00;0.00;1.08
460;0;1899.00;10.72;1023.00;0.00;0.76
461;0;1158.00;10.22;643.00;0.00;0.92
462;0;3352.00;10.60;960.00;0.00;1.24
463;0;793.00;10.32;851.00;0.00;0.72
464;0;1474.00;10.50;2070.00;0.00;1.20
465;0;1437.00;10.35;1835.00;0.00;1.00
466;0;3234.00;10.65;537.00;0.00;0.92
467;0;4057.00;11.20;346.00;0.00;1.00
468;0;484.00;10.30;1320.00;0.00;1.20
469;0;1986.00;10.85;600.00;0.00;1.00
470;0;1053.00;10.40;1217.00;0.00;0.92
471;0;1871.00;12.12;1300.00;0.00;1.32
472;0;2550.00;10.40;1422.00;0.00;0.68
473;0;2972.00;11.30;365.00;0.00;0.96
474;0;2023.00;11.77;466.00;0.00;0.88
475;0;3635.00;15.17;874.00;0.00;0.84
476;0;480.00;10.12;706.00;0.00;1.00
477;0;3341.00;10.82;904.00;0.00;1.04
478;0;1317.00;11.52;1192.00;0.00;1.00
479;0;3248.00;9.50;1780.00;0.00;1.12
480;0;3173.00;11.80;239.00;0.00;0.96
481;0;1134.00;14.52;2095.00;0.00;0.96
482;0;1533.00;10.30;1731.00;0.00;0.80
483;0;1811.00;10.70;1791.00;0.00;0.96
484;0;758.00;10.50;685.00;0.00;1.04
485;0;270.00;10.27;1299.00;0.00;0.88
486;0;2853.00;11.10;653.00;0.00;1.08
487;0;565.00;10.55;1509.00;0.00;0.72
488;0;1050.00;10.10;476.00;0.00;0.88
489;0;2543.00;10.02;1896.00;0.00;0.76
490;0;1182.00;10.10;580.00;0.00;0.92
491;0;1090.00;10.27;1204.00;0.00;1.04
492;0;1958.00;11.80;1818.00;0.00;0.72
493;0;3379.00;10.87;757.00;0.00;1.04
494;0;333.00;10.20;1214.00;0.00;0.96
495;0;3321.00;15.00;191.00;0.00;1.20
496;0;1361.00;10.20;838.00;0.00;0.80
497;0;3732.00;17.35;476.00;0.00;1.04
498;0;2858.00;11.47;979.00;0.00;1.04
499;0;614.00;10.37;1237.00;0.00;1.08
500;0;537.00;10.82;1553.00;0.00;1.16
501;0;2376.00;10.70;1517.00;0.00;0.84
502;0;1459.00;11.32;1171.00;0.00;1.00
503;0;1925.00;10.47;738.00;0.00;0.64
504;0;2665.00;12.97;814.00;0.00;0.84
505;0;2749.00;11.67;1312.00;0.00;0.96
506;0;557.00;10.35;379.00;0.00;0.68
507;0;3487.00;11.67;100.00;0.00;1.12
508;0;2930.00;10.50;1579.00;0.00;1.16
509;0;1988.00;11.20;40.00;0.00;0.72
510;0;3349.00;14.82;1697.00;0.00;1.04
511;0;664.00;10.45;1275.00;0.00;1.00
512;0;1474.00;13.17;2124.00;0.00;0.88
513;0;969.00;10.87;1607.00;0.00;1.00
514;0;1071.00;10.45;1305.00;0.00;1.20
515;0;1062.00;10.10;566.00;0.00;0.96
516;0;1259.00;11.12;1147.00;0.00;0.60
517;0;3459.00;17.32;395.00;0.00;1.00
518;0;692.00;10.47;1306.00;0.00;0.92
519;0;1454.00;10.20;600.00;0.00;0.96
520;0;3194.00;11.00;1213.00;0.00;1.00
521;0;858.00;10.75;499.00;0.00;0.88
522;0;2279.00;18.95;1208.00;0.00;1.48
523;0;2899.00;11.75;1089.00;0.00;1.08
524;0;2875.00;12.37;822.00;0.00;0.96
525;0;2629.00;10.67;118.00;0.00;0.68
526;0;2863.00;11.42;1135.00;0.00;0.96
527;0;4361.00;13.80;600.00;0.00;0.96
528;0;3569.00;18.10;539.00;0.00;0.92
529;0;2919.00;10.87;1475.00;0.00;1.20
530;0;808.00;13.15;1806.00;0.00;1.20
531;0;2403.00;10.55;1047.00;0.00;1.08
532;0;313.00;10.00;582.00;0.00;0.96
533;0;3613.00;11.07;115.00;0.00;0.96
534;0;1497.00;13.52;1413.00;0.00;0.96
535;0;3705.00;18.25;768.00;0.00;1.16
536;0;3486.00;15.55;601.00;0.00;1.16
537;0;870.00;10.40;1029.00;0.00;1.04
538;0;1823.00;10.00;216.00;0.00;1.16
539;0;2753.00;11.65;1073.00;0.00;1.00
540;0;538.00;10.15;901.00;0.00;1.16
541;0;2528.00;11.65;1017.00;0.00;1.16
542;0;198.00;10.00;732.00;0.00;1.00
543;0;3384.00;11.20;1190.00;0.00;1.04
544;0;1251.00;10.35;874.00;0.00;0.96
545;0;356.00;10.00;1115.00;0.00;1.16
546;0;2566.00;10.30;1487.00;0.00;1.00
547;0;3818.00;14.32;461.00;0.00;1.00
548;0;1849.00;15.32;347.00;0.00;0.56
549;0;628.00;11.87;463.00;0.00;0.84
550;0;3153.00;10.30;1051.00;0.00;0.96
551;0;374.00;10.00;496.00;0.00;1.20
552;0;1254.00;10.70;1780.00;0.00;0.92
553;0;4046.00;10.00;111.00;0.00;0.92
554;0;2422.00;13.77;1324.00;0.00;0.80
