115;149;191;229;land;false;forest;1
116;192;231;169;land;false;desert;1
117;136;230;135;land;false;plains;1
118;189;176;140;land;false;plains;1
119;227;236;146;land;false;plains;1
120;201;114;202;land;true;plains;1
121;155;198;163;land;false;desert;1
122;236;242;198;land;false;mountain;1
123;214;224;148;land;false;jungle;1
124;234;147;130;land;false;desert;1
125;243;229;190;land;false;plains;1
126;113;162;233;land;false;plains;1
127;89;225;217;land;false;plains;1
128;151;181;219;land;false;plains;1
129;140;209;225;land;false;jungle;1
130;126;186;214;land;false;desert;1
131;134;139;230;land;false;desert;1
132;112;214;192;land;false;jungle;1
133;208;217;82;land;false;plains;1
134;221;138;239;land;false;plains;1
135;223;128;167;land;false;forest;1
136;158;205;240;land;false;desert;1
137;247;161;235;land;true;plains;1
138;206;192;172;land;false;jungle;1
139;223;140;242;land;false;plains;1
140;165;238;160;land;false;jungle;1
141;248;213;234;land;true;plains;1
142;101;252;165;land;false;forest;1
143;194;135;240;land;false;desert;1
144;237;121;237;land;false;desert;1
145;236;235;33;land;false;jungle;1
146;210;157;137;land;false;plains;1
147;238;113;200;land;false;desert;1
148;213;240;228;land;false;plains;1
149;127;212;231;land;false;jungle;1
150;242;240;115;land;false;desert;1
151;235;138;167;land;false;plains;1
152;211;216;156;land;false;mountain;1
153;174;232;247;land;false;desert;1
154;176;236;236;land;false;plains;1
155;240;146;201;land;false;desert;1
156;139;225;224;land;false;hills;1
157;226;216;194;land;false;plains;1
158;173;197;250;land;false;plains;1
159;217;74;220;land;false;desert;1
160;193;251;233;land;false;jungle;1
161;163;219;244;land;false;plains;1
162;105;252;190;land;false;jungle;1
163;63;241;254;land;false;hills;1
164;177;218;135;land;false;desert;1
165;217;148;246;land;false;jungle;1
166;218;62;245;land;false;jungle;1
167;161;181;171;land;false;desert;1
168;162;169;178;land;false;desert;1
169;221;50;250;land;false;mountain;1
170;103;197;240;land;false;plains;1
171;93;248;204;land;false;plains;1
172;222;180;212;land;false;desert;1
173;252;185;91;land;false;hills;1
174;113;168;220;land;false;forest;1
175;198;171;181;land;false;plains;1
176;220;200;146;land;false;mountain;1
177;92;229;183;land;false;jungle;1
178;253;205;98;land;false;plains;1
179;246;144;238;land;false;plains;1
180;250;200;83;land;false;plains;1
181;111;185;211;land;false;desert;1
182;213;171;168;land;false;jungle;1
183;18;239;254;land;false;forest;1
184;251;144;121;land;false;plains;1
185;229;140;176;land;false;jungle;1
186;250;152;169;land;true;plains;1
187;178;227;222;land;false;desert;1
188;171;234;243;land;false;desert;1
189;205;207;218;land;false;desert;1
190;224;172;232;land;false;desert;1
191;246;174;190;land;false;plains;1
192;169;219;229;land;false;desert;1
193;253;49;241;land;false;plains;1
194;147;187;214;land;false;forest;1
195;203;250;64;land;false;plains;1
196;112;160;250;land;false;jungle;1
197;162;188;210;land;false;forest;1
198;187;248;177;land;false;plains;1
199;225;222;222;land;false;jungle;1
200;146;147;242;land;false;desert;1
201;42;223;237;land;false;plains;1
202;237;146;155;land;false;jungle;1
203;228;206;88;land;false;desert;1
204;65;247;218;land;false;desert;1
205;235;239;184;land;false;plains;1
206;245;194;224;land;false;plains;1
207;161;246;144;land;false;plains;1
208;207;212;125;land;false;desert;1
209;253;221;59;land;false;jungle;1
210;159;176;178;land;false;jungle;1
211;244;143;248;land;false;plains;1
212;56;230;216;land;false;forest;1
213;156;237;200;land;false;desert;1
214;177;115;233;land;false;desert;1
215;143;189;210;land;false;forest;1
216;210;227;204;land;false;plains;1
217;146;221;211;land;false;hills;1
218;58;250;205;land;false;desert;1
219;250;60;217;land;false;mountain;1
220;206;229;158;land;false;hills;1
221;172;167;237;land;false;jungle;1
222;215;214;168;land;false;plains;1
223;250;178;185;land;false;hills;1
224;214;186;154;land;false;plains;1
225;133;223;148;land;false;plains;1
226;223;143;248;land;false;desert;1
227;133;231;198;land;false;plains;1
228;203;227;124;land;false;plains;1
229;103;192;221;land;false;jungle;1
230;253;79;195;land;false;desert;1
231;158;199;157;land;false;plains;1
232;171;195;223;land;false;plains;1
233;200;248;104;land;false;desert;1
234;77;208;236;land;false;plains;1
235;151;178;237;land;false;forest;1
236;228;199;144;land;false;desert;1
237;111;181;235;land;false;desert;1
238;238;180;212;land;false;desert;1
239;210;240;62;land;false;plains;1
240;200;229;91;land;false;desert;1
241;188;216;212;land;false;plains;1
242;160;165;233;land;false;plains;1
243;223;214;91;land;false;desert;1
244;246;162;188;land;false;mountain;1
245;168;141;221;land;false;plains;1
246;187;237;234;land;false;plains;1
247;240;233;230;land;false;desert;1
248;173;114;221;land;false;desert;1
249;220;197;244;land;false;plains;1
250;234;224;182;land;false;plains;1
251;211;234;253;land;false;plains;1
252;244;169;204;land;false;plains;1
253;109;253;195;land;false;plains;1
254;246;208;76;land;false;plains;1
255;204;208;113;land;false;jungle;1
256;138;226;188;land;false;desert;1
257;187;134;210;land;false;hills;1
258;196;100;245;land;false;plains;1
259;226;168;187;land;false;desert;1
260;238;160;224;land;false;desert;1
261;151;217;160;land;false;plains;1
262;116;191;228;land;false;plains;1
263;182;171;172;land;false;plains;1
264;249;225;125;land;false;plains;1
265;189;232;213;land;false;desert;1
266;207;241;125;land;false;plains;1
267;165;203;242;land;true;plains;1
268;47;223;244;land;false;plains;1
269;242;180;208;land;false;plains;1
270;232;216;78;land;false;desert;1
271;220;162;125;land;false;hills;1
272;172;210;138;land;false;plains;1
273;78;247;251;land;false;desert;1
274;190;225;200;land;false;desert;1
275;164;159;203;land;false;jungle;1
276;149;181;223;land;false;plains;1
277;191;190;122;land;false;plains;1
278;138;143;247;land;false;hills;1
279;213;197;221;land;false;desert;1
280;44;237;230;land;false;plains;1
281;72;213;234;land;false;plains;1
282;229;219;71;land;false;plains;1
283;201;131;215;land;false;forest;1
284;222;179;137;land;false;desert;1
285;240;183;235;land;false;plains;1
286;228;194;154;land;false;desert;1
287;245;209;164;land;false;plains;1
288;198;162;226;land;false;forest;1
289;172;252;85;land;false;plains;1
290;230;227;222;land;false;desert;1
291;220;203;159;land;false;desert;1
292;253;210;96;land;false;plains;1
293;246;45;232;land;false;plains;1
294;224;88;240;land;false;mountain;1
295;161;235;170;land;true;desert;1
296;207;165;160;land;false;hills;1
297;197;213;158;land;false;desert;1
298;253;228;205;land;false;desert;1
299;158;176;197;land;false;jungle;1
300;217;183;173;land;false;plains;1
301;199;173;148;land;false;plains;1
302;218;153;143;land;false;plains;1
303;142;239;150;land;false;desert;1
304;238;181;234;land;false;plains;1
305;177;196;148;land;false;forest;1
306;126;205;216;land;false;desert;1
307;147;200;254;land;false;desert;1
308;209;152;145;land;false;plains;1
309;227;175;253;land;false;mountain;1
310;246;165;131;land;false;desert;1
311;127;253;125;land;false;hills;1
312;157;199;149;land;false;plains;1
313;218;77;244;land;false;plains;1
314;138;249;173;land;false;desert;1
315;192;136;223;land;true;plains;1
316;254;107;213;land;false;forest;1
317;250;169;170;land;false;desert;1
318;242;189;202;land;false;forest;1
319;252;228;127;land;false;plains;1
320;247;201;192;land;false;plains;1
321;198;180;143;land;false;desert;1
322;89;253;244;land;false;desert;1
323;231;174;187;land;false;plains;1
324;197;169;218;land;false;jungle;1
325;186;254;182;land;false;desert;1
326;190;82;249;land;false;plains;1
327;143;214;189;land;false;desert;1
328;224;240;114;land;false;plains;1
329;74;253;179;land;false;jungle;1
330;232;226;177;land;false;desert;1
331;214;146;204;land;false;desert;1
332;144;232;128;land;false;plains;1
333;232;113;212;land;false;plains;1
334;186;252;125;land;false;jungle;1
335;231;246;112;land;false;desert;1
336;98;241;226;land;false;desert;1
337;206;236;199;land;false;plains;1
338;233;133;244;land;false;desert;1
339;122;235;243;land;false;plains;1
340;178;248;169;land;false;plains;1
341;186;197;186;land;false;plains;1
342;133;238;230;land;false;hills;1
343;238;222;226;land;false;desert;1
344;235;184;106;land;false;plains;1
345;239;232;186;land;false;desert;1
346;243;58;247;land;false;desert;1
347;212;248;132;land;false;plains;1
348;202;131;206;land;false;forest;1
349;233;213;160;land;false;mountain;1
350;148;251;147;land;false;desert;1
351;237;213;149;land;false;plains;1
352;246;232;62;land;false;desert;1
353;132;223;251;land;false;desert;1
354;186;140;229;land;false;plains;1
355;213;121;233;land;false;desert;1
356;80;243;248;land;false;plains;1
357;252;136;128;land;false;plains;1
358;249;116;221;land;false;forest;1
359;177;240;86;land;true;forest;1
360;194;154;230;land;false;forest;1
361;155;160;191;land;false;desert;1
362;217;217;197;land;false;jungle;1
363;174;169;159;land;false;forest;1
364;129;243;178;land;false;plains;1
365;254;59;228;land;false;desert;1
366;239;246;247;land;false;plains;1
367;150;224;142;land;false;plains;1
368;240;171;118;land;false;desert;1
369;143;131;236;land;false;desert;1
370;215;193;230;land;false;desert;1
371;188;253;101;land;false;plains;1
372;218;234;61;land;false;plains;1
373;224;210;184;land;true;desert;1
374;233;142;163;land;true;plains;1
375;157;203;142;land;false;plains;1
376;211;178;165;land;false;plains;1
377;131;197;238;land;false;plains;1
378;191;238;88;land;false;plains;1
379;236;205;149;land;false;plains;1
380;229;190;82;land;false;plains;1
381;169;197;143;land;false;hills;1
382;176;228;172;land;false;mountain;1
383;216;239;114;land;false;desert;1
384;251;108;166;land;false;plains;1
385;245;123;203;land;false;plains;1
386;130;240;140;land;false;hills;1
387;252;227;88;land;false;plains;1
388;167;185;233;land;false;hills;1
389;236;202;79;land;false;plains;1
390;201;158;161;land;false;desert;1
391;236;161;225;land;false;hills;1
392;235;164;202;land;false;jungle;1
393;248;251;82;land;false;desert;1
394;195;161;178;land;false;desert;1
395;232;119;204;land;false;plains;1
396;92;254;224;land;false;desert;1
397;200;85;248;land;false;forest;1
398;114;177;217;land;false;forest;1
399;183;245;247;land;false;hills;1
400;203;122;225;land;false;plains;1
401;150;239;222;land;false;desert;1
402;179;238;123;land;false;jungle;1
403;219;119;199;land;false;jungle;1
404;188;132;187;land;false;plains;1
405;217;250;234;land;false;hills;1
406;241;253;240;land;false;desert;1
407;194;208;187;land;false;desert;1
408;249;245;223;land;true;plains;1
409;229;225;203;land;true;desert;1
410;200;244;88;land;false;desert;1
411;248;113;149;land;false;desert;1
412;244;234;24;land;true;desert;1
413;94;192;250;land;false;desert;1
414;185;243;141;land;false;plains;1
415;156;118;230;land;false;jungle;1
416;170;223;195;land;true;plains;1
417;173;214;207;land;false;desert;1
418;147;134;235;land;false;forest;1
419;248;81;219;land;false;plains;1
420;192;103;248;land;false;desert;1
421;161;252;91;land;false;forest;1
422;200;221;152;land;false;forest;1
423;249;218;61;land;false;desert;1
424;210;196;172;land;false;desert;1
425;250;254;54;land;false;plains;1
426;203;169;181;land;true;plains;1
427;233;147;201;land;false;desert;1
428;101;182;224;land;false;desert;1
429;114;222;198;land;false;desert;1
430;245;222;99;land;false;mountain;1
431;160;226;162;land;false;desert;1
432;205;217;99;land;false;desert;1
433;250;38;227;land;false;jungle;1
434;254;229;65;land;false;desert;1
435;223;251;208;land;false;plains;1
436;253;133;241;land;false;desert;1
437;218;151;202;land;false;desert;1
438;117;228;176;land;false;desert;1
439;188;143;176;land;false;desert;1
440;221;140;226;land;false;plains;1
441;249;91;254;land;false;jungle;1
442;95;217;200;land;false;desert;1
443;182;195;140;land;false;plains;1
444;149;250;204;land;true;plains;1
445;185;110;226;land;false;hills;1
446;191;146;169;land;false;desert;1
447;187;229;193;land;false;plains;1
448;153;103;251;land;false;plains;1
449;213;230;193;land;false;plains;1
450;55;254;248;land;false;desert;1
451;181;104;216;land;false;plains;1
452;231;114;178;land;false;plains;1
453;179;226;131;land;false;forest;1
454;250;204;177;land;false;plains;1
455;225;102;205;land;false;desert;1
456;160;185;195;land;false;forest;1
457;77;241;230;land;false;forest;1
458;242;186;164;land;false;plains;1
459;224;242;88;land;false;desert;1
460;131;245;226;land;false;desert;1
461;123;189;239;land;false;plains;1
462;227;241;42;land;false;plains;1
463;233;206;234;land;false;plains;1
464;84;179;253;land;false;desert;1
465;211;71;246;land;false;desert;1
466;113;207;211;land;false;plains;1
467;253;156;152;land;false;plains;1
468;179;223;164;land;false;desert;1
469;231;201;158;land;false;plains;1
470;220;163;175;land;false;desert;1
471;216;220;125;land;false;desert;1
472;242;170;226;land;false;desert;1
473;170;202;173;land;false;plains;1
474;248;167;208;land;false;forest;1
475;241;157;208;land;false;plains;1
476;144;233;236;land;false;forest;1
477;231;128;192;land;false;plains;1
478;220;207;87;land;false;hills;1
479;185;167;201;land;true;plains;1
480;205;252;203;land;false;plains;1
481;195;123;233;land;false;mountain;1
482;195;243;70;land;false;desert;1
483;32;239;253;land;false;desert;1
484;210;246;162;land;false;plains;1
485;172;199;197;land;false;desert;1
486;142;224;251;land;false;plains;1
487;165;229;162;land;false;desert;1
488;182;145;209;land;false;forest;1
489;202;234;83;land;false;desert;1
490;158;171;241;land;false;plains;1
491;120;233;176;land;false;desert;1
492;148;237;244;land;false;desert;1
493;180;212;170;land;false;plains;1
494;225;111;250;land;false;desert;1
495;169;251;176;land;false;forest;1
496;40;233;238;land;false;plains;1
497;231;57;245;land;false;plains;1
498;111;250;140;land;false;plains;1
499;252;144;177;land;false;desert;1
500;249;137;204;land;false;hills;1
501;226;210;214;land;false;desert;1
502;252;162;117;land;false;desert;1
503;232;245;42;land;false;plains;1
504;182;237;135;land;false;plains;1
505;205;88;222;land;false;desert;1
506;220;217;73;land;false;jungle;1
507;236;127;206;land;false;plains;1
508;160;139;235;land;false;plains;1
509;185;252;211;land;false;jungle;1
510;227;219;91;land;true;plains;1
511;244;168;236;land;false;desert;1
512;88;232;245;land;false;hills;1
513;114;254;252;land;false;hills;1
514;228;174;246;land;false;desert;1
515;209;242;213;land;false;plains;1
516;26;244;254;land;false;hills;1
517;179;172;154;land;false;plains;1
518;169;170;237;land;false;desert;1
519;195;129;198;land;false;plains;1
520;200;196;248;land;false;plains;1
521;241;223;141;land;false;forest;1
522;186;219;132;land;false;hills;1
523;103;254;177;land;false;plains;1
524;178;178;244;land;false;plains;1
525;184;229;193;land;false;jungle;1
526;133;201;187;land;false;plains;1
527;209;225;139;land;false;plains;1
528;197;233;87;land;false;plains;1
529;148;174;207;land;false;plains;1
530;170;196;210;land;false;mountain;1
531;152;196;235;land;false;desert;1
532;154;247;225;land;true;forest;1
533;124;244;192;land;false;plains;1
534;229;57;245;land;false;hills;1
535;216;171;168;land;false;plains;1
536;212;182;124;land;false;plains;1
537;184;164;205;land;false;desert;1
538;172;149;234;land;true;jungle;1
539;179;102;233;land;false;plains;1
540;145;176;240;land;false;plains;1
541;216;113;218;land;false;desert;1
542;230;176;207;land;false;forest;1
543;101;244;229;land;false;plains;1
544;233;193;106;land;false;plains;1
545;240;85;181;land;false;desert;1
546;248;206;138;land;false;desert;1
547;230;214;69;land;false;plains;1
548;115;150;238;land;false;forest;1
549;208;82;228;land;false;forest;1
550;115;177;215;land;false;plains;1
551;246;199;71;land;true;forest;1
552;215;220;109;land;false;desert;1
553;140;162;223;land;true;plains;1
554;185;206;219;land;false;hills;1
555;246;188;129;land;false;mountain;1
556;203;230;176;land;false;plains;1
557;192;232;226;land;false;plains;1
558;202;175;219;land;false;plains;1
559;250;220;196;land;false;plains;1
560;174;243;134;land;false;plains;1
561;230;249;248;land;false;desert;1
562;243;89;196;land;false;plains;1
563;197;160;188;land;false;hills;1
564;160;144;229;land;false;plains;1
565;174;148;193;land;false;plains;1
566;94;217;207;land;false;plains;1
567;131;232;165;land;false;plains;1
568;241;117;143;land;false;desert;1
569;205;215;183;land;false;plains;1
570;189;163;216;land;false;plains;1
571;232;212;84;land;false;desert;1
572;112;212;207;land;false;desert;1
573;119;230;159;land;false;desert;1
574;144;183;250;land;false;jungle;1
575;164;221;140;land;false;desert;1
576;140;236;200;land;true;forest;1
577;157;198;207;land;false;plains;1
578;196;160;153;land;false;plains;1
579;244;172;121;land;false;forest;1
580;223;162;216;land;false;desert;1
581;150;160;225;land;false;plains;1
582;172;241;102;land;false;plains;1
583;127;237;141;land;false;desert;1
584;111;188;233;land;false;desert;1
585;205;190;234;land;false;desert;1
586;245;231;109;land;false;jungle;1
587;238;176;118;land;false;plains;1
588;251;94;181;land;false;plains;1
589;248;189;246;land;false;plains;1
590;207;228;104;land;false;plains;1
591;244;50;245;land;false;mountain;1
592;244;247;77;land;false;desert;1
593;88;192;228;land;false;jungle;1
594;126;247;222;land;false;desert;1
595;183;154;197;land;false;plains;1
596;245;144;145;land;false;plains;1
597;224;98;249;land;false;forest;1
598;123;174;254;land;false;desert;1
599;213;225;174;land;false;mountain;1
600;118;243;209;land;false;hills;1
601;119;174;232;land;false;jungle;1
602;121;239;193;land;false;desert;1
603;248;237;54;land;false;plains;1
604;242;122;139;land;false;plains;1
605;245;51;232;land;false;plains;1
606;216;223;139;land;false;plains;1
607;123;233;168;land;false;forest;1
608;226;117;172;land;true;plains;1
609;161;233;203;land;false;plains;1
610;138;253;197;land;false;forest;1
611;190;154;199;land;false;jungle;1
612;237;204;249;land;false;plains;1
613;250;153;171;land;false;desert;1
614;209;95;212;land;false;plains;1
615;243;225;147;land;false;jungle;1
616;250;159;124;land;false;desert;1
617;243;231;176;land;false;plains;1
618;223;133;231;land;false;hills;1
619;218;90;216;land;false;desert;1
620;167;244;196;land;false;plains;1
621;241;107;204;land;false;desert;1
622;115;205;228;land;false;plains;1
623;158;208;247;land;false;forest;1
624;234;212;191;land;false;desert;1
625;147;149;239;land;false;desert;1
626;225;69;222;land;false;hills;1
627;82;221;205;land;false;plains;1
628;169;218;168;land;false;hills;1
629;206;91;220;land;false;plains;1
630;113;198;242;land;true;plains;1
631;41;238;224;land;false;desert;1
632;110;171;230;land;false;marsh;1
633;165;147;249;land;false;desert;1
634;110;252;183;land;false;forest;1
635;187;253;215;land;false;plains;1
636;169;165;209;land;false;plains;1
637;143;186;230;land;false;desert;1
638;248;253;121;land;false;plains;1
639;170;160;212;land;false;hills;1
640;70;234;234;land;false;plains;1
641;154;195;187;land;false;jungle;1
642;126;170;212;land;false;desert;1
643;87;242;172;land;false;desert;1
644;150;195;241;land;true;plains;1
645;235;163;233;land;false;desert;1
646;219;191;187;land;false;plains;1
647;227;220;244;land;false;plains;1
648;83;187;233;land;false;hills;1
649;61;237;254;land;false;plains;1
650;177;220;162;land;false;desert;1
651;181;201;221;land;false;desert;1
652;186;144;200;land;false;hills;1
653;180;190;184;land;true;mountain;1
654;235;227;43;land;false;hills;1
655;206;223;253;land;false;jungle;1
656;199;229;153;land;false;plains;1
657;235;198;144;land;false;plains;1
658;242;239;186;land;false;plains;1
659;116;230;172;land;true;plains;1
660;239;242;89;land;false;jungle;1
661;228;101;242;land;false;plains;1
662;182;210;251;land;false;jungle;1
663;172;212;207;land;false;desert;1
664;247;61;242;land;true;desert;1
665;198;111;249;land;false;mountain;1
666;209;166;132;land;false;plains;1
667;217;225;206;land;false;plains;1
668;241;156;201;land;true;mountain;1
669;207;241;169;land;false;plains;1
670;169;144;221;land;false;jungle;1
671;100;168;253;land;false;plains;1
672;135;248;206;land;false;hills;1
673;151;219;182;land;false;hills;1
674;195;223;178;land;false;jungle;1
675;174;199;226;land;false;desert;1
676;254;162;249;land;false;mountain;1
677;146;248;188;land;false;hills;1
678;220;210;205;land;false;jungle;1
679;247;229;230;land;false;plains;1
680;84;227;244;land;false;hills;1
681;155;172;194;land;false;forest;1
682;240;39;244;land;false;plains;1
683;196;157;237;land;true;plains;1
684;133;170;240;land;false;desert;1
685;205;76;251;land;false;plains;1
686;179;184;160;land;false;desert;1
687;227;208;227;land;false;plains;1
688;231;204;100;land;false;desert;1
689;226;150;178;land;false;plains;1
690;201;162;169;land;false;hills;1
691;201;138;185;land;false;plains;1
692;183;218;183;land;false;hills;1
693;124;220;205;land;false;mountain;1
694;251;82;209;land;true;desert;1
695;171;244;159;land;false;desert;1
696;230;247;168;land;false;plains;1
697;241;122;250;land;false;desert;1
698;115;203;222;land;false;plains;1
699;211;203;252;land;false;jungle;1
700;251;56;236;land;false;plains;1
701;242;138;166;land;false;plains;1
702;251;245;128;land;false;plains;1
703;115;245;212;land;false;desert;1
704;243;194;124;land;false;jungle;1
705;162;202;191;land;false;plains;1
706;179;180;195;land;false;plains;1
707;248;237;240;land;false;desert;1
708;170;192;173;land;false;desert;1
709;225;196;119;land;false;hills;1
710;238;213;223;land;true;mountain;1
711;210;201;211;land;false;plains;1
712;253;227;62;land;false;desert;1
713;250;218;53;land;false;jungle;1
714;221;116;218;land;false;jungle;1
715;175;133;200;land;false;plains;1
716;91;207;251;land;false;forest;1
717;235;243;193;land;false;plains;1
718;186;214;177;land;false;plains;1
719;163;233;187;land;false;desert;1
720;188;131;241;land;false;jungle;1
721;233;249;197;land;false;hills;1
722;170;154;251;land;false;hills;1
723;234;179;189;land;false;jungle;1
724;208;79;235;land;false;desert;1
725;230;136;184;land;false;plains;1
726;202;182;118;land;false;plains;1
727;236;94;196;land;false;plains;1
728;144;177;201;land;false;desert;1
729;113;224;172;land;false;plains;1
730;226;224;61;land;false;jungle;1
731;173;240;138;land;false;hills;1
732;167;192;242;land;false;hills;1
733;238;232;41;land;false;plains;1
734;78;231;249;land;false;plains;1
735;200;114;192;land;false;plains;1
736;195;101;206;land;false;plains;1
737;189;102;221;land;false;plains;1
738;128;173;233;land;false;desert;1
739;127;219;197;land;false;plains;1
740;148;153;207;land;false;plains;1
741;197;214;92;land;true;forest;1
742;238;100;208;land;false;hills;1
743;65;250;221;land;false;plains;1
744;235;240;71;land;false;desert;1
745;209;197;202;land;false;plains;1
746;241;85;214;land;false;plains;1
747;160;233;119;land;false;jungle;1
748;201;171;250;land;false;desert;1
749;137;201;236;land;false;plains;1
750;246;228;143;land;false;plains;1
751;220;169;120;land;false;desert;1
752;249;133;170;land;false;plains;1
753;249;213;97;land;false;desert;1
754;35;229;253;land;true;plains;1
755;174;235;197;land;false;desert;1
756;210;231;134;land;false;plains;1
757;254;245;24;land;false;desert;1
758;228;193;92;land;false;plains;1
759;249;244;224;land;false;jungle;1
760;190;198;246;land;false;plains;1
761;220;110;200;land;false;desert;1
762;164;144;233;land;false;forest;1
763;129;161;246;land;false;desert;1
764;221;167;189;land;false;desert;1
765;188;97;239;land;false;forest;1
766;225;122;157;land;false;desert;1
767;105;221;239;land;false;forest;1
768;138;233;180;land;true;desert;1
769;219;176;138;land;false;plains;1
770;178;191;135;land;false;desert;1
771;223;198;95;land;false;desert;1
772;177;153;223;land;false;plains;1
773;253;166;100;land;false;hills;1
774;233;132;166;land;false;plains;1
775;211;225;184;land;false;plains;1
776;253;244;85;land;false;jungle;1
777;176;125;225;land;false;desert;1
778;140;166;230;land;false;mountain;1
779;158;130;236;land;false;plains;1
780;60;231;249;land;false;plains;1
781;212;167;140;land;false;forest;1
782;228;156;221;land;false;desert;1
783;236;238;68;land;true;desert;1
784;251;201;51;land;false;desert;1
785;227;215;116;land;false;desert;1
786;236;203;237;land;false;jungle;1
787;71;250;207;land;false;jungle;1
788;40;249;235;land;false;desert;1
789;237;177;126;land;false;plains;1
790;204;149;196;land;false;desert;1
791;151;245;146;land;false;plains;1
792;210;209;189;land;false;plains;1
793;213;241;130;land;false;desert;1
794;85;249;243;land;false;desert;1
795;167;198;198;land;false;forest;1
796;193;138;213;land;false;desert;1
797;225;197;228;land;false;desert;1
798;222;144;239;land;false;hills;1
799;122;192;198;land;false;hills;1
800;116;252;207;land;false;desert;1
801;173;146;234;land;true;jungle;1
802;44;230;233;land;true;jungle;1
803;241;149;149;land;false;desert;1
804;197;206;127;land;false;jungle;1
805;148;177;198;land;false;desert;1
806;217;191;194;land;false;hills;1
807;213;159;169;land;true;forest;1
808;204;249;243;land;false;plains;1
809;179;232;238;land;false;desert;1
810;248;101;248;land;false;plains;1
811;165;190;234;land;false;plains;1
812;173;218;248;land;false;jungle;1
813;183;212;192;land;false;plains;1
814;78;214;220;land;false;desert;1
815;229;183;210;land;false;plains;1
816;158;254;152;land;false;plains;1
