8;bunker;1142.00;10.00;573.00;3.66;0
8;bunker;1018.00;10.30;576.00;0.04;0
8;bunker;1169.00;10.15;607.00;2.70;0
8;bunker;1153.00;10.00;494.00;5.72;0
8;bunker;1176.00;10.15;513.00;0.64;0
8;bunker;1117.00;10.00;473.00;4.76;0
8;bunker;1030.00;10.35;588.00;2.61;0
8;stronghold_network;1175.00;10.18;514.00;2.71;0
8;anti_air_building;1043.00;10.25;589.00;0.55;0
8;anti_air_building;1113.00;10.05;560.00;3.21;0
8;anti_air_building;1163.00;10.10;611.00;4.77;0
8;synthetic_refinery;1080.00;10.23;500.00;1.16;0
8;military_base;1131.00;10.05;532.00;5.28;0
8;fuel_silo;1136.00;10.10;596.00;0.20;0
8;radar_station;1092.00;10.10;535.00;5.93;0
8;nuclear_reactor_spawn;1038.00;10.32;533.00;1.22;0
8;special_project_facility_spawn;1032.00;10.30;490.00;5.34;0
8;special_project_facility_spawn;1039.00;10.30;543.00;5.45;0
8;special_project_facility_spawn;1052.00;10.20;596.00;3.29;0
8;special_project_facility_spawn;1112.00;10.07;595.00;5.95;0
8;special_project_facility_spawn;1144.00;10.03;563.00;2.33;0
8;special_project_facility_spawn;1107.00;10.00;465.00;3.89;0
8;special_project_facility_spawn;1099.00;10.00;525.00;1.73;0
8;special_project_facility_spawn;1114.00;10.00;566.00;4.40;0
8;special_project_facility_spawn;1119.00;10.05;533.00;0.78;0
8;special_project_facility_spawn;1125.00;10.00;510.00;2.34;0
8;special_project_facility_spawn;1033.00;10.40;553.00;0.18;0
8;special_project_facility_spawn;1164.00;10.07;602.00;2.84;0
8;special_project_facility_spawn;1056.00;10.30;505.00;5.50;0
8;special_project_facility_spawn;1039.00;10.35;612.00;2.24;0
8;special_project_facility_spawn;1077.00;10.10;550.00;3.45;0
8;special_project_facility_spawn;1152.00;10.00;459.00;1.29;0
8;special_project_facility_spawn;1122.00;10.05;587.00;2.85;0
8;special_project_facility_spawn;1161.00;10.07;516.00;5.51;0
8;rocket_site_spawn;1131.00;10.05;499.00;1.90;0
10;arms_factory;1030.00;10.35;642.00;0.85;0
10;arms_factory;1101.00;10.38;731.00;3.51;0
10;arms_factory;1066.00;10.43;618.00;1.35;0
10;arms_factory;1100.00;10.32;659.00;1.46;0
10;arms_factory;1060.00;10.57;625.00;5.58;0
10;arms_factory;1086.00;10.40;670.00;1.96;0
10;industrial_complex;1016.00;10.20;648.00;6.08;0
10;industrial_complex;1090.00;10.45;676.00;6.18;0
10;industrial_complex;1032.00;10.35;655.00;4.02;0
10;industrial_complex;1083.00;10.40;699.00;0.41;0
10;industrial_complex;1027.00;10.28;661.00;3.07;0
10;industrial_complex;1052.00;10.35;702.00;6.09;0
10;air_base;1085.39;10.40;691.27;2.47;0
10;supply_node;1088.00;10.30;714.00;0.91;0
10;supply_node;1030.00;10.35;631.00;2.39;0
10;supply_node;1067.00;10.35;629.00;5.32;0
10;supply_node;1028.00;10.25;664.00;1.63;0
10;supply_node;1090.00;10.35;698.00;4.56;0
10;supply_node;1117.00;10.35;665.00;1.21;0
10;supply_node;1137.00;10.25;632.00;3.80;0
10;supply_node;1103.00;10.40;631.00;0.45;0
10;supply_node;1072.00;10.50;654.00;1.93;0
10;supply_node;1086.00;10.40;670.00;5.97;0
10;supply_node;1052.00;10.40;697.00;2.63;0
10;supply_node;1022.00;10.28;699.00;4.10;0
10;supply_node;1079.00;10.48;694.00;1.86;0
10;supply_node;1102.00;10.38;693.00;3.34;0
10;bunker;1082.00;10.43;637.00;4.70;0
10;bunker;1043.00;10.45;651.00;2.54;0
10;bunker;1132.00;10.28;651.00;3.74;0
10;bunker;1072.00;10.57;648.00;0.48;0
10;bunker;1035.00;10.40;640.00;3.14;0
10;bunker;1059.00;10.40;683.00;5.81;0
10;bunker;1099.00;10.35;710.00;2.54;0
10;bunker;1109.00;10.35;632.00;5.21;0
10;bunker;1024.00;10.40;715.00;1.59;0
10;bunker;1065.00;10.43;671.00;4.25;0
10;bunker;1098.00;10.40;705.00;0.99;0
10;bunker;1104.00;10.40;680.00;3.66;0
10;bunker;1083.00;10.38;702.00;0.04;0
10;bunker;1077.00;10.43;706.00;2.70;0
10;stronghold_network;1113.00;10.38;710.00;5.72;0
10;anti_air_building;1102.00;10.40;619.00;0.64;0
10;anti_air_building;1126.00;10.40;620.00;4.76;0
10;anti_air_building;1119.00;10.38;626.00;2.61;0
10;synthetic_refinery;1035.00;10.40;620.00;2.71;0
10;military_base;1109.00;10.35;633.00;0.55;0
10;fuel_silo;1035.00;10.30;626.00;3.21;0
10;radar_station;1081.00;10.43;673.00;6.00;0
10;nuclear_reactor_spawn;1137.00;10.28;633.00;2.78;0
10;special_project_facility_spawn;1116.00;10.35;665.00;5.44;0
10;special_project_facility_spawn;1021.00;10.30;667.00;2.17;0
10;special_project_facility_spawn;1044.00;10.38;637.00;3.38;0
10;special_project_facility_spawn;1055.00;10.38;634.00;1.22;0
10;special_project_facility_spawn;1069.00;10.48;690.00;5.34;0
10;special_project_facility_spawn;1094.00;10.35;652.00;5.45;0
10;special_project_facility_spawn;1082.00;10.43;708.00;3.29;0
10;special_project_facility_spawn;1111.00;10.32;686.00;5.95;0
10;special_project_facility_spawn;1064.00;10.45;720.00;2.33;0
10;special_project_facility_spawn;1112.00;10.23;641.00;3.89;0
10;special_project_facility_spawn;1099.00;10.32;654.00;1.73;0
10;special_project_facility_spawn;1148.00;10.25;641.00;4.40;0
10;special_project_facility_spawn;1035.00;10.30;689.00;0.78;0
10;special_project_facility_spawn;1088.00;10.40;695.00;2.34;0
10;rocket_site_spawn;1069.00;10.43;694.00;0.18;0
12;arms_factory;1492.00;10.18;552.00;5.58;0
12;arms_factory;1461.00;10.25;539.00;1.96;0
12;arms_factory;1545.00;10.35;574.00;6.08;0
12;arms_factory;1490.00;10.32;563.00;6.18;0
12;arms_factory;1446.00;10.38;557.00;4.02;0
12;arms_factory;1465.00;10.10;568.00;0.41;0
12;industrial_complex;1474.00;10.38;470.00;3.07;0
12;industrial_complex;1445.00;10.28;568.00;6.09;0
12;industrial_complex;1454.00;10.20;578.00;2.47;0
12;industrial_complex;1471.00;10.28;487.00;5.13;0
12;industrial_complex;1512.00;11.12;452.00;1.52;0
12;industrial_complex;1372.00;10.45;493.00;4.54;0
12;air_base;1509.00;10.00;534.00;5.74;0
12;supply_node;1603.00;10.03;490.00;4.56;0
12;supply_node;1514.00;10.32;618.00;1.21;0
12;supply_node;1577.00;10.35;563.00;3.80;0
12;supply_node;1449.00;10.30;563.00;0.45;0
12;supply_node;1380.00;10.62;494.00;1.93;0
12;supply_node;1507.00;10.15;496.00;5.97;0
12;supply_node;1554.00;10.03;479.00;2.63;0
12;supply_node;1499.00;10.20;555.00;4.10;0
12;supply_node;1470.00;10.45;477.00;1.86;0
12;supply_node;1504.00;10.90;455.00;3.34;0
12;supply_node;1536.00;10.15;510.00;6.28;0
12;supply_node;1608.00;10.53;575.00;4.03;0
12;supply_node;1420.00;10.35;544.00;5.51;0
12;supply_node;1560.00;10.78;604.00;2.16;0
12;supply_node;1496.00;10.03;527.00;4.75;0
12;supply_node;1407.00;10.62;518.00;1.40;0
12;supply_node;1517.00;10.35;584.00;4.34;0
12;supply_node;1635.00;11.10;536.00;0.63;0
12;supply_node;1572.00;10.00;507.00;3.58;0
12;supply_node;1456.00;10.48;513.00;5.05;0
12;supply_node;1599.00;10.30;537.00;2.81;0
12;supply_node;1537.00;10.10;540.00;5.75;0
12;supply_node;1451.00;10.25;537.00;0.94;0
12;supply_node;1550.00;10.30;572.00;4.98;0
12;supply_node;1504.00;10.40;474.00;0.18;0
12;bunker;1561.00;10.00;517.00;0.64;0
12;bunker;1456.00;10.25;554.00;4.76;0
12;bunker;1629.00;10.75;544.00;2.61;0
12;bunker;1442.00;10.20;548.00;2.71;0
12;bunker;1396.00;10.70;506.00;0.55;0
12;bunker;1516.00;10.23;602.00;3.21;0
12;bunker;1401.00;10.53;502.00;4.77;0
12;bunker;1550.00;10.50;580.00;1.16;0
12;bunker;1460.00;10.23;520.00;5.28;0
12;bunker;1506.00;11.03;456.00;0.20;0
12;bunker;1589.00;10.30;536.00;3.22;0
12;bunker;1489.00;10.23;546.00;5.88;0
12;bunker;1541.00;10.00;483.00;2.26;0
12;bunker;1529.00;10.23;535.00;0.11;0
12;bunker;1497.00;10.25;479.00;1.67;0
12;bunker;1604.00;10.05;482.00;5.79;0
12;bunker;1501.00;10.23;519.00;0.71;0
12;bunker;1466.00;10.50;477.00;4.83;0
12;bunker;1495.00;10.00;505.00;0.11;0
12;bunker;1567.00;10.65;594.00;2.78;0
12;bunker;1421.00;10.32;539.00;5.44;0
12;bunker;1503.00;10.25;593.00;2.17;0
12;bunker;1538.00;10.12;506.00;3.38;0
12;bunker;1599.00;10.65;568.00;1.22;0
12;bunker;1579.00;10.15;553.00;5.34;0
12;stronghold_network;1564.00;10.03;551.00;5.45;0
12;anti_air_building;1592.00;10.78;580.00;3.29;0
12;anti_air_building;1569.00;10.00;487.00;5.95;0
12;anti_air_building;1579.00;10.30;566.00;2.33;0
12;synthetic_refinery;1412.00;10.43;533.00;3.89;0
12;military_base;1488.00;10.15;551.00;1.73;0
12;fuel_silo;1513.00;10.30;562.00;4.40;0
12;radar_station;1507.00;10.15;542.00;2.31;0
12;nuclear_reactor_spawn;1412.00;10.50;507.00;3.96;0
12;special_project_facility_spawn;1411.00;10.60;519.00;1.80;0
12;special_project_facility_spawn;1529.00;10.00;489.00;4.46;0
12;special_project_facility_spawn;1500.00;10.25;547.00;6.03;0
12;special_project_facility_spawn;1466.00;10.18;533.00;2.41;0
12;special_project_facility_spawn;1467.00;10.38;499.00;0.25;0
12;special_project_facility_spawn;1603.00;10.70;582.00;1.45;0
12;special_project_facility_spawn;1559.00;10.30;576.00;4.47;0
12;special_project_facility_spawn;1491.00;10.90;449.00;0.85;0
12;special_project_facility_spawn;1629.00;10.80;540.00;3.52;0
12;special_project_facility_spawn;1535.00;10.40;606.00;5.08;0
12;special_project_facility_spawn;1449.00;10.45;531.00;2.92;0
12;special_project_facility_spawn;1523.00;10.40;592.00;5.58;0
12;special_project_facility_spawn;1376.00;10.53;492.00;1.96;0
12;special_project_facility_spawn;1428.00;10.28;560.00;4.98;0
12;special_project_facility_spawn;1605.00;10.20;516.00;6.19;0
12;special_project_facility_spawn;1541.00;10.25;512.00;4.03;0
12;special_project_facility_spawn;1603.00;10.35;534.00;0.41;0
12;special_project_facility_spawn;1542.00;10.05;535.00;1.97;0
12;special_project_facility_spawn;1582.00;10.45;577.00;4.63;0
12;special_project_facility_spawn;1567.00;11.00;618.00;2.47;0
12;special_project_facility_spawn;1481.00;10.00;544.00;5.14;0
12;special_project_facility_spawn;1479.00;10.35;472.00;0.41;0
12;special_project_facility_spawn;1536.00;10.15;480.00;4.54;0
12;special_project_facility_spawn;1558.00;10.00;499.00;0.92;0
12;special_project_facility_spawn;1509.00;10.28;476.00;2.48;0
12;rocket_site_spawn;1517.00;10.30;552.00;5.14;0
13;arms_factory;1949.00;12.07;202.00;6.08;0
13;arms_factory;1913.00;11.98;216.00;6.18;0
13;arms_factory;1963.00;12.15;218.00;4.02;0
13;arms_factory;1940.00;12.98;331.00;0.41;0
13;arms_factory;1920.00;11.93;185.00;3.07;0
13;arms_factory;1902.00;11.90;181.00;6.09;0
13;industrial_complex;1940.00;12.20;209.00;2.47;0
13;industrial_complex;1880.00;10.78;207.00;5.13;0
13;industrial_complex;1958.00;12.35;223.00;1.52;0
13;industrial_complex;1962.00;11.50;250.00;4.54;0
13;industrial_complex;1896.00;11.95;194.00;5.74;0
13;industrial_complex;1884.00;11.80;191.00;3.58;0
13;air_base;1940.00;12.90;317.00;5.14;0
13;supply_node;1969.00;12.20;295.00;3.80;0
13;supply_node;1954.00;13.00;325.00;0.45;0
13;supply_node;1856.00;10.10;188.00;1.93;0
13;supply_node;1912.00;11.50;222.00;5.97;0
13;supply_node;1994.00;12.10;308.00;2.63;0
13;supply_node;1924.00;11.65;251.00;4.10;0
13;supply_node;2000.00;11.82;253.00;1.86;0
13;supply_node;1960.00;11.85;240.00;3.34;0
13;supply_node;1885.00;12.00;193.00;6.28;0
13;supply_node;1959.00;11.62;263.00;4.03;0
13;supply_node;1905.00;11.93;282.00;5.51;0
13;supply_node;1938.00;11.70;289.00;2.16;0
13;supply_node;1916.00;12.40;317.00;4.75;0
13;supply_node;1992.00;11.85;275.00;1.40;0
13;supply_node;1967.00;12.00;213.00;4.34;0
13;supply_node;1915.00;12.12;200.00;0.63;0
13;supply_node;1877.00;12.88;251.00;3.58;0
13;supply_node;1935.00;12.05;181.00;5.05;0
13;bunker;1870.00;11.10;184.00;0.99;0
13;bunker;1920.00;12.03;189.00;3.66;0
13;bunker;1949.00;11.65;272.00;0.04;0
13;bunker;1905.00;11.12;227.00;2.70;0
13;bunker;1891.00;11.85;176.00;5.72;0
13;bunker;1912.00;11.03;260.00;0.64;0
13;bunker;1991.00;12.23;308.00;4.76;0
13;bunker;1988.00;11.85;271.00;2.61;0
13;bunker;1927.00;12.45;315.00;2.71;0
13;bunker;1953.00;12.93;303.00;0.55;0
13;bunker;1889.00;10.60;227.00;3.21;0
13;bunker;1901.00;12.05;298.00;4.77;0
13;bunker;1964.00;12.18;220.00;1.16;0
13;bunker;1958.00;13.32;299.00;5.28;0
13;bunker;1937.00;12.05;191.00;0.20;0
13;bunker;1987.00;11.80;256.00;3.22;0
13;bunker;1959.00;13.45;332.00;5.88;0
13;bunker;1959.00;11.85;237.00;2.26;0
13;stronghold_network;1911.00;12.40;306.00;0.11;0
13;anti_air_building;1971.00;12.73;322.00;1.67;0
13;anti_air_building;1934.00;12.98;326.00;5.79;0
13;anti_air_building;1965.00;11.82;289.00;0.71;0
13;synthetic_refinery;1967.00;11.85;198.00;4.83;0
13;military_base;1986.00;11.60;264.00;0.11;0
13;fuel_silo;1932.00;12.50;313.00;2.78;0
13;radar_station;1930.00;11.82;253.00;1.36;0
13;nuclear_reactor_spawn;1990.00;11.70;255.00;2.34;0
13;special_project_facility_spawn;1942.00;12.88;311.00;0.18;0
13;special_project_facility_spawn;1978.00;12.30;320.00;2.84;0
13;special_project_facility_spawn;1948.00;11.55;255.00;5.50;0
13;special_project_facility_spawn;1882.00;12.57;242.00;2.24;0
13;special_project_facility_spawn;1940.00;11.45;240.00;3.45;0
13;special_project_facility_spawn;1974.00;13.18;311.00;1.29;0
13;special_project_facility_spawn;1904.00;11.35;264.00;2.85;0
13;special_project_facility_spawn;1989.00;12.12;302.00;5.51;0
13;special_project_facility_spawn;1899.00;11.98;182.00;1.90;0
13;special_project_facility_spawn;1923.00;12.03;174.00;6.02;0
13;special_project_facility_spawn;1969.00;12.12;191.00;6.12;0
13;special_project_facility_spawn;1910.00;12.43;326.00;3.96;0
13;special_project_facility_spawn;1985.00;12.12;237.00;1.80;0
13;special_project_facility_spawn;1928.00;11.78;256.00;4.46;0
13;special_project_facility_spawn;1997.00;11.85;281.00;6.03;0
13;special_project_facility_spawn;1858.00;10.10;195.00;2.41;0
13;special_project_facility_spawn;1900.00;10.62;234.00;0.25;0
13;special_project_facility_spawn;1922.00;12.05;207.00;1.45;0
13;rocket_site_spawn;1916.00;10.88;259.00;4.47;0
15;arms_factory;653.00;10.68;683.00;3.07;0
15;arms_factory;739.00;10.38;757.00;6.09;0
15;arms_factory;661.00;10.32;844.00;2.47;0
15;arms_factory;651.00;10.65;739.00;5.13;0
15;arms_factory;715.00;10.50;717.00;1.52;0
15;arms_factory;710.00;10.40;742.00;4.54;0
15;industrial_complex;748.00;10.43;767.00;5.74;0
15;industrial_complex;776.00;10.40;669.00;3.58;0
15;industrial_complex;712.00;10.40;832.00;5.14;0
15;industrial_complex;687.00;10.38;828.00;1.52;0
15;industrial_complex;647.00;10.38;863.00;4.19;0
15;industrial_complex;701.00;10.55;784.00;2.03;0
15;air_base;682.70;10.60;702.89;5.05;0
15;supply_node;758.00;10.50;685.00;2.63;0
15;supply_node;786.00;10.48;696.00;4.10;0
15;supply_node;686.00;10.60;683.00;1.86;0
15;supply_node;722.00;10.38;791.00;3.34;0
15;supply_node;657.00;10.40;860.00;6.28;0
15;supply_node;728.00;10.40;759.00;4.03;0
15;supply_node;667.00;10.60;766.00;5.51;0
15;supply_node;750.00;10.30;845.00;2.16;0
15;supply_node;690.00;10.73;742.00;4.75;0
15;supply_node;755.00;10.38;824.00;1.40;0
15;supply_node;686.00;10.50;810.00;4.34;0
15;supply_node;651.00;10.38;798.00;0.63;0
15;supply_node;639.00;10.62;688.00;3.58;0
15;supply_node;708.00;10.35;840.00;5.05;0
15;supply_node;710.00;10.57;705.00;2.81;0
15;supply_node;657.00;10.55;665.00;5.75;0
15;supply_node;661.00;10.93;719.00;0.94;0
15;supply_node;683.00;10.50;705.00;4.98;0
15;supply_node;739.00;10.48;721.00;0.18;0
15;supply_node;714.00;10.35;869.00;3.12;0
15;supply_node;759.00;10.43;868.00;0.87;0
15;bunker;662.00;10.50;797.00;2.61;0
15;bunker;659.00;11.10;700.00;2.71;0
15;bunker;716.00;10.55;718.00;0.55;0
15;bunker;762.00;10.60;669.00;3.21;0
15;bunker;655.00;10.50;668.00;4.77;0
15;bunker;697.00;10.57;688.00;1.16;0
15;bunker;727.00;10.43;788.00;5.28;0
15;bunker;690.00;10.68;743.00;0.20;0
15;bunker;779.00;10.35;692.00;3.22;0
15;bunker;674.00;10.30;857.00;5.88;0
15;bunker;764.00;10.30;837.00;2.26;0
15;bunker;735.00;10.32;843.00;0.11;0
15;bunker;709.00;10.28;851.00;1.67;0
15;bunker;741.00;10.50;772.00;5.79;0
15;bunker;651.00;10.57;745.00;0.71;0
15;bunker;737.00;10.32;860.00;4.83;0
15;bunker;743.00;10.40;715.00;0.11;0
15;bunker;640.00;11.00;710.00;2.78;0
15;bunker;683.00;10.38;822.00;5.44;0
15;bunker;730.00;10.25;874.00;2.17;0
15;bunker;677.00;10.50;702.00;3.38;0
15;stronghold_network;693.00;10.68;762.00;1.22;0
15;anti_air_building;693.00;10.60;771.00;5.34;0
15;anti_air_building;761.00;10.43;700.00;5.45;0
15;anti_air_building;729.00;10.30;868.00;3.29;0
15;synthetic_refinery;637.00;10.68;667.00;5.95;0
15;military_base;736.00;10.32;746.00;2.33;0
15;fuel_silo;716.00;10.53;795.00;3.89;0
15;radar_station;709.00;10.75;763.00;3.08;0
15;nuclear_reactor_spawn;720.00;10.32;863.00;6.02;0
15;special_project_facility_spawn;657.00;10.50;792.00;6.12;0
15;special_project_facility_spawn;660.00;10.55;693.00;3.96;0
15;special_project_facility_spawn;759.00;10.40;717.00;1.80;0
15;special_project_facility_spawn;665.00;10.53;659.00;4.46;0
15;special_project_facility_spawn;704.00;10.68;794.00;6.03;0
15;special_project_facility_spawn;648.00;10.40;748.00;2.41;0
15;special_project_facility_spawn;653.00;10.60;740.00;0.25;0
15;special_project_facility_spawn;736.00;10.38;759.00;1.45;0
15;special_project_facility_spawn;642.00;10.30;859.00;4.47;0
15;special_project_facility_spawn;771.00;10.32;686.00;0.85;0
15;special_project_facility_spawn;707.00;10.35;826.00;3.52;0
15;special_project_facility_spawn;700.00;10.38;815.00;5.08;0
15;special_project_facility_spawn;725.00;10.53;708.00;2.92;0
15;special_project_facility_spawn;736.00;10.28;844.00;5.58;0
15;special_project_facility_spawn;689.00;10.53;707.00;1.96;0
15;special_project_facility_spawn;776.00;10.32;713.00;4.98;0
15;special_project_facility_spawn;695.00;10.60;742.00;6.19;0
15;special_project_facility_spawn;756.00;10.32;867.00;4.03;0
15;special_project_facility_spawn;710.00;10.25;864.00;0.41;0
15;special_project_facility_spawn;692.00;10.60;689.00;1.97;0
15;special_project_facility_spawn;738.00;10.35;831.00;4.63;0
15;rocket_site_spawn;694.00;10.62;752.00;2.47;0
20;arms_factory;1208.00;10.23;845.00;4.19;0
20;arms_factory;1204.00;10.28;830.00;2.03;0
20;arms_factory;1257.00;10.25;841.00;5.05;0
20;arms_factory;1293.00;10.20;721.00;6.25;0
20;arms_factory;1328.00;10.15;755.00;4.09;0
20;arms_factory;1224.00;10.38;819.00;0.47;0
20;industrial_complex;1249.00;10.20;804.00;2.04;0
20;industrial_complex;1302.00;10.32;840.00;4.70;0
20;industrial_complex;1443.00;10.32;804.00;2.54;0
20;industrial_complex;1454.00;10.25;790.00;3.74;0
20;industrial_complex;1412.00;10.25;763.00;0.48;0
20;industrial_complex;1444.00;10.30;846.00;3.14;0
20;air_base;1288.06;10.20;789.42;5.81;0
20;supply_node;1425.00;10.35;871.00;4.34;0
20;supply_node;1378.00;10.25;865.00;0.63;0
20;supply_node;1350.00;10.20;781.00;3.58;0
20;supply_node;1402.00;10.18;689.00;5.05;0
20;supply_node;1374.00;10.10;725.00;2.81;0
20;supply_node;1361.00;10.20;838.00;5.75;0
20;supply_node;1433.00;10.32;830.00;0.94;0
20;supply_node;1319.00;10.25;733.00;4.98;0
20;supply_node;1432.00;10.35;769.00;0.18;0
20;supply_node;1298.00;10.30;812.00;3.12;0
20;supply_node;1260.00;10.20;783.00;0.87;0
20;supply_node;1401.00;10.20;838.00;2.35;0
20;supply_node;1452.00;10.25;798.00;5.28;0
20;supply_node;1329.00;10.30;849.00;1.59;0
20;supply_node;1397.00;10.30;758.00;4.52;0
20;supply_node;1236.00;10.28;807.00;6.00;0
20;supply_node;1424.00;10.28;729.00;3.76;0
20;supply_node;1398.00;10.18;797.00;0.41;0
20;supply_node;1296.00;10.23;848.00;1.89;0
20;supply_node;1264.00;10.23;840.00;5.93;0
20;supply_node;1305.00;10.25;786.00;1.13;0
20;supply_node;1339.00;10.28;695.00;4.07;0
20;supply_node;1345.00;10.25;745.00;0.72;0
20;supply_node;1274.00;10.20;733.00;3.30;0
20;supply_node;1287.00;10.23;752.00;6.24;0
20;supply_node;1319.00;10.20;764.00;1.43;0
20;supply_node;1357.00;10.25;808.00;5.47;0
20;supply_node;1217.00;10.25;829.00;2.12;0
20;bunker;1363.00;10.30;862.00;2.78;0
20;bunker;1240.00;10.30;806.00;5.44;0
20;bunker;1264.00;10.20;785.00;2.17;0
20;bunker;1358.00;10.25;796.00;3.38;0
20;bunker;1451.00;10.40;802.00;1.22;0
20;bunker;1393.00;10.25;771.00;5.34;0
20;bunker;1399.00;10.18;811.00;5.45;0
20;bunker;1408.00;10.30;780.00;3.29;0
20;bunker;1264.00;10.25;843.00;5.95;0
20;bunker;1308.00;10.20;823.00;2.33;0
20;bunker;1300.00;10.25;789.00;3.89;0
20;bunker;1240.00;10.20;836.00;1.73;0
20;bunker;1360.00;10.28;849.00;4.40;0
20;bunker;1346.00;10.25;777.00;0.78;0
20;bunker;1278.00;10.20;730.00;2.34;0
20;bunker;1424.00;10.25;810.00;0.18;0
20;bunker;1402.00;10.20;684.00;2.84;0
20;bunker;1424.00;10.20;724.00;5.50;0
20;bunker;1315.00;10.12;730.00;2.24;0
20;bunker;1388.00;10.20;741.00;3.45;0
20;bunker;1338.00;10.45;842.00;1.29;0
20;bunker;1275.00;10.28;820.00;2.85;0
20;bunker;1325.00;10.25;690.00;5.51;0
20;bunker;1421.00;10.25;847.00;1.90;0
20;bunker;1430.00;10.32;867.00;6.02;0
20;bunker;1309.00;10.18;766.00;6.12;0
20;bunker;1365.00;10.20;751.00;3.96;0
20;bunker;1321.00;10.15;760.00;1.80;0
20;stronghold_network;1273.00;10.15;786.00;4.46;0
20;anti_air_building;1269.00;10.20;775.00;6.03;0
20;anti_air_building;1425.00;10.35;795.00;2.41;0
20;anti_air_building;1316.00;10.15;730.00;0.25;0
20;synthetic_refinery;1439.00;10.25;857.00;1.45;0
20;military_base;1270.00;10.20;814.00;4.47;0
20;fuel_silo;1361.00;10.28;861.00;0.85;0
20;radar_station;1338.00;10.25;776.00;4.98;0
20;nuclear_reactor_spawn;1413.00;10.30;766.00;0.41;0
20;special_project_facility_spawn;1434.00;10.30;855.00;4.54;0
20;special_project_facility_spawn;1441.00;10.23;729.00;0.92;0
20;special_project_facility_spawn;1270.00;10.32;751.00;2.48;0
20;special_project_facility_spawn;1433.00;10.30;780.00;5.14;0
20;special_project_facility_spawn;1441.00;10.25;806.00;2.98;0
20;special_project_facility_spawn;1330.00;10.20;833.00;4.19;0
20;special_project_facility_spawn;1404.00;10.20;808.00;0.92;0
20;special_project_facility_spawn;1364.00;10.32;842.00;3.59;0
20;special_project_facility_spawn;1216.00;10.30;812.00;6.25;0
20;special_project_facility_spawn;1334.00;10.25;775.00;2.64;0
20;special_project_facility_spawn;1363.00;10.25;791.00;5.65;0
20;special_project_facility_spawn;1257.00;10.25;847.00;2.04;0
20;special_project_facility_spawn;1390.00;10.20;732.00;4.70;0
20;special_project_facility_spawn;1259.00;10.30;771.00;2.54;0
20;special_project_facility_spawn;1339.00;10.20;739.00;4.10;0
20;special_project_facility_spawn;1275.00;10.30;812.00;0.48;0
20;special_project_facility_spawn;1407.00;10.30;771.00;3.15;0
20;special_project_facility_spawn;1334.00;10.12;720.00;6.16;0
20;special_project_facility_spawn;1398.00;10.20;821.00;1.09;0
20;special_project_facility_spawn;1428.00;10.32;855.00;5.21;0
20;special_project_facility_spawn;1255.00;10.23;739.00;1.59;0
20;special_project_facility_spawn;1398.00;10.20;705.00;3.15;0
20;special_project_facility_spawn;1346.00;10.30;870.00;0.99;0
20;special_project_facility_spawn;1306.00;10.35;863.00;3.66;0
20;special_project_facility_spawn;1319.00;10.18;766.00;0.04;0
20;special_project_facility_spawn;1238.00;10.32;814.00;1.60;0
